fleet_id,month,risk_score,risk_tier,anomaly_score,anomaly_flag,top_risk_driver
FLT-0050,2025-12-01,22.85,Low,0.1718,False,route_complexity
FLT-0051,2024-01-01,25.86,Low,0.1297,False,route_complexity
FLT-0051,2024-02-01,25.07,Low,0.1415,False,route_complexity
FLT-0051,2024-03-01,26.01,Low,0.1435,False,route_complexity
FLT-0051,2024-04-01,24.35,Low,0.1472,False,route_complexity
FLT-0051,2024-05-01,23.84,Low,0.1313,False,route_complexity
FLT-0051,2024-06-01,24.83,Low,0.1168,False,route_complexity
FLT-0051,2024-07-01,24.15,Low,0.1454,False,route_complexity
FLT-0051,2024-08-01,24.06,Low,0.1369,False,maintenance_gap
FLT-0051,2024-09-01,25.49,Low,0.1177,False,route_complexity
FLT-0051,2024-10-01,22.71,Low,0.1296,False,maintenance_gap
FLT-0051,2024-11-01,23.72,Low,0.133,False,maintenance_gap
FLT-0051,2024-12-01,24.37,Low,0.1291,False,maintenance_gap
FLT-0051,2025-01-01,74.11,High,0.0908,False,loss_ratio
FLT-0051,2025-02-01,50.45,Medium,0.1276,False,loss_ratio
FLT-0051,2025-03-01,88.27,Critical,0.069,False,loss_ratio
FLT-0051,2025-04-01,25.63,Low,0.1215,False,route_complexity
FLT-0051,2025-05-01,59.98,Medium,0.0891,False,loss_ratio
FLT-0051,2025-06-01,23.77,Low,0.1493,False,maintenance_gap
FLT-0051,2025-07-01,48.7,Medium,0.1203,False,loss_ratio
FLT-0051,2025-08-01,89.38,Critical,0.0845,False,loss_ratio
FLT-0051,2025-09-01,49.03,Medium,0.1281,False,loss_ratio
FLT-0051,2025-10-01,90.77,Critical,0.0381,False,loss_ratio
FLT-0051,2025-11-01,61.0,High,0.0999,False,loss_ratio
FLT-0051,2025-12-01,25.65,Low,0.1301,False,route_complexity
FLT-0052,2024-01-01,26.39,Low,0.1715,False,route_complexity
FLT-0052,2024-02-01,26.23,Low,0.1756,False,route_complexity
FLT-0052,2024-03-01,24.92,Low,0.1745,False,route_complexity
FLT-0052,2024-04-01,24.95,Low,0.1737,False,route_complexity
FLT-0052,2024-05-01,25.27,Low,0.1724,False,route_complexity
FLT-0052,2024-06-01,26.09,Low,0.1815,False,route_complexity
FLT-0052,2024-07-01,25.4,Low,0.18,False,route_complexity
FLT-0052,2024-08-01,26.16,Low,0.1769,False,route_complexity
FLT-0052,2024-09-01,25.91,Low,0.1526,False,route_complexity
FLT-0052,2024-10-01,25.78,Low,0.1647,False,route_complexity
FLT-0052,2024-11-01,26.34,Low,0.1736,False,route_complexity
FLT-0052,2024-12-01,25.34,Low,0.1759,False,route_complexity
FLT-0052,2025-01-01,89.07,Critical,0.1132,False,loss_ratio
FLT-0052,2025-02-01,24.73,Low,0.1802,False,route_complexity
FLT-0052,2025-03-01,24.58,Low,0.1735,False,route_complexity
FLT-0052,2025-04-01,60.15,High,0.1184,False,loss_ratio
FLT-0052,2025-05-01,60.43,High,0.1431,False,loss_ratio
FLT-0052,2025-06-01,49.26,Medium,0.1571,False,route_complexity
FLT-0052,2025-07-01,85.62,Critical,0.1265,False,loss_ratio
FLT-0052,2025-08-01,39.34,Medium,0.1423,False,route_complexity
FLT-0052,2025-09-01,89.6,Critical,0.1226,False,loss_ratio
FLT-0052,2025-10-01,88.94,Critical,0.1297,False,loss_ratio
FLT-0052,2025-11-01,49.27,Medium,0.1366,False,route_complexity
FLT-0052,2025-12-01,25.42,Low,0.1678,False,route_complexity
FLT-0053,2024-01-01,30.85,Low,0.1318,False,route_complexity
FLT-0053,2024-02-01,30.44,Low,0.1234,False,route_complexity
FLT-0053,2024-03-01,29.97,Low,0.1488,False,route_complexity
FLT-0053,2024-04-01,29.3,Low,0.1537,False,route_complexity
FLT-0053,2024-05-01,28.67,Low,0.1582,False,route_complexity
FLT-0053,2024-06-01,29.96,Low,0.143,False,route_complexity
FLT-0053,2024-07-01,30.72,Low,0.1308,False,route_complexity
FLT-0053,2024-08-01,29.7,Low,0.1318,False,route_complexity
FLT-0053,2024-09-01,30.38,Low,0.1476,False,route_complexity
FLT-0053,2024-10-01,29.2,Low,0.1397,False,route_complexity
FLT-0053,2024-11-01,29.16,Low,0.1548,False,route_complexity
FLT-0053,2024-12-01,29.12,Low,0.1564,False,route_complexity
FLT-0053,2025-01-01,29.73,Low,0.152,False,route_complexity
FLT-0053,2025-02-01,66.61,High,0.1114,False,loss_ratio
FLT-0053,2025-03-01,49.8,Medium,0.1394,False,route_complexity
FLT-0053,2025-04-01,80.07,Critical,0.09,False,loss_ratio
FLT-0053,2025-05-01,85.29,Critical,0.1016,False,loss_ratio
FLT-0053,2025-06-01,96.26,Critical,0.0523,False,loss_ratio
FLT-0053,2025-07-01,83.54,Critical,0.0662,False,loss_ratio
FLT-0053,2025-08-01,46.88,Medium,0.1112,False,route_complexity
FLT-0053,2025-09-01,72.55,High,0.1195,False,loss_ratio
FLT-0053,2025-10-01,61.9,High,0.1041,False,loss_ratio
FLT-0053,2025-11-01,64.51,High,0.1137,False,loss_ratio
FLT-0053,2025-12-01,30.0,Low,0.1437,False,route_complexity
FLT-0054,2024-01-01,27.25,Low,0.0027,False,safety_program_gap
FLT-0054,2024-02-01,31.93,Low,0.0212,False,manual_override_rate
FLT-0054,2024-03-01,26.58,Low,0.0679,False,safety_program_gap
FLT-0054,2024-04-01,21.8,Low,0.0782,False,safety_program_gap
FLT-0054,2024-05-01,33.88,Low,-0.002,True,manual_override_rate
FLT-0054,2024-06-01,26.16,Low,0.0376,False,safety_program_gap
FLT-0054,2024-07-01,39.4,Medium,-0.0743,True,manual_override_rate
FLT-0054,2024-08-01,24.55,Low,0.0589,False,safety_program_gap
FLT-0054,2024-09-01,31.41,Low,-0.0462,True,safety_program_gap
FLT-0054,2024-10-01,32.93,Low,0.017,False,manual_override_rate
FLT-0054,2024-11-01,23.34,Low,0.0958,False,safety_program_gap
FLT-0054,2024-12-01,27.92,Low,0.0198,False,safety_program_gap
FLT-0054,2025-01-01,94.83,Critical,-0.0491,True,loss_ratio
FLT-0054,2025-02-01,90.91,Critical,0.0168,False,loss_ratio
FLT-0054,2025-03-01,88.67,Critical,0.0098,False,loss_ratio
FLT-0054,2025-04-01,77.89,High,0.0021,False,loss_ratio
FLT-0054,2025-05-01,89.43,Critical,-0.0021,True,loss_ratio
FLT-0054,2025-06-01,86.29,Critical,0.0494,False,loss_ratio
FLT-0054,2025-07-01,89.63,Critical,-0.0116,True,loss_ratio
FLT-0054,2025-08-01,84.93,Critical,-0.0346,True,loss_ratio
FLT-0054,2025-09-01,94.0,Critical,-0.0169,True,loss_ratio
FLT-0054,2025-10-01,25.16,Low,0.0183,False,safety_program_gap
FLT-0054,2025-11-01,100.0,Critical,-0.1185,True,loss_ratio
FLT-0054,2025-12-01,27.47,Low,0.0028,False,safety_program_gap
FLT-0055,2024-01-01,28.38,Low,0.14,False,route_complexity
FLT-0055,2024-02-01,27.9,Low,0.1616,False,route_complexity
FLT-0055,2024-03-01,29.13,Low,0.1622,False,route_complexity
FLT-0055,2024-04-01,28.95,Low,0.1547,False,route_complexity
FLT-0055,2024-05-01,29.06,Low,0.1708,False,route_complexity
FLT-0055,2024-06-01,29.06,Low,0.1515,False,route_complexity
FLT-0055,2024-07-01,30.55,Low,0.1549,False,route_complexity
FLT-0055,2024-08-01,27.32,Low,0.1489,False,route_complexity
FLT-0055,2024-09-01,29.6,Low,0.1341,False,route_complexity
FLT-0055,2024-10-01,28.06,Low,0.1598,False,route_complexity
FLT-0055,2024-11-01,27.71,Low,0.1533,False,route_complexity
FLT-0055,2024-12-01,27.52,Low,0.1676,False,route_complexity
FLT-0055,2025-01-01,29.28,Low,0.1714,False,route_complexity
FLT-0055,2025-02-01,61.47,High,0.1077,False,loss_ratio
FLT-0055,2025-03-01,28.5,Low,0.1667,False,route_complexity
FLT-0055,2025-04-01,97.79,Critical,0.0571,False,loss_ratio
FLT-0055,2025-05-01,93.47,Critical,0.0533,False,loss_ratio
FLT-0055,2025-06-01,28.44,Low,0.1592,False,route_complexity
FLT-0055,2025-07-01,50.68,Medium,0.1328,False,route_complexity
FLT-0055,2025-08-01,97.93,Critical,0.0594,False,loss_ratio
FLT-0055,2025-09-01,62.54,High,0.1469,False,loss_ratio
FLT-0055,2025-10-01,72.63,High,0.1308,False,loss_ratio
FLT-0055,2025-11-01,53.66,Medium,0.1316,False,route_complexity
FLT-0055,2025-12-01,30.41,Low,0.1662,False,route_complexity
FLT-0056,2024-01-01,33.73,Low,0.1207,False,route_complexity
FLT-0056,2024-02-01,33.65,Low,0.122,False,route_complexity
FLT-0056,2024-03-01,33.5,Low,0.1311,False,route_complexity
FLT-0056,2024-04-01,33.79,Low,0.1241,False,route_complexity
FLT-0056,2024-05-01,32.83,Low,0.1395,False,route_complexity
FLT-0056,2024-06-01,33.28,Low,0.1316,False,route_complexity
FLT-0056,2024-07-01,32.55,Low,0.145,False,route_complexity
FLT-0056,2024-08-01,33.84,Low,0.1379,False,route_complexity
FLT-0056,2024-09-01,32.68,Low,0.1507,False,route_complexity
FLT-0056,2024-10-01,31.79,Low,0.111,False,route_complexity
FLT-0056,2024-11-01,33.42,Low,0.1155,False,route_complexity
FLT-0056,2024-12-01,34.09,Low,0.1347,False,route_complexity
FLT-0056,2025-01-01,34.21,Low,0.1259,False,route_complexity
FLT-0056,2025-02-01,32.37,Low,0.1393,False,route_complexity
FLT-0056,2025-03-01,73.99,High,0.0821,False,loss_ratio
FLT-0056,2025-04-01,75.09,High,0.0716,False,loss_ratio
FLT-0056,2025-05-01,75.38,High,0.0689,False,loss_ratio
FLT-0056,2025-06-01,96.41,Critical,0.0612,False,loss_ratio
FLT-0056,2025-07-01,69.5,High,0.0894,False,loss_ratio
FLT-0056,2025-08-01,33.06,Low,0.1358,False,route_complexity
FLT-0056,2025-09-01,68.04,High,0.0893,False,loss_ratio
FLT-0056,2025-10-01,34.01,Low,0.1363,False,route_complexity
FLT-0056,2025-11-01,54.3,Medium,0.0877,False,route_complexity
FLT-0056,2025-12-01,34.85,Low,0.0782,False,route_complexity
FLT-0057,2024-01-01,27.63,Low,0.0827,False,route_complexity
FLT-0057,2024-02-01,27.61,Low,0.0754,False,route_complexity
FLT-0057,2024-03-01,27.38,Low,0.0614,False,route_complexity
FLT-0057,2024-04-01,29.0,Low,0.0624,False,route_complexity
FLT-0057,2024-05-01,29.67,Low,0.0385,False,route_complexity
FLT-0057,2024-06-01,28.64,Low,0.0245,False,route_complexity
FLT-0057,2024-07-01,29.77,Low,0.0254,False,route_complexity
FLT-0057,2024-08-01,27.37,Low,0.0762,False,route_complexity
FLT-0057,2024-09-01,29.25,Low,0.0638,False,route_complexity
FLT-0057,2024-10-01,29.51,Low,0.0471,False,route_complexity
FLT-0057,2024-11-01,28.09,Low,0.0744,False,route_complexity
FLT-0057,2024-12-01,28.43,Low,0.0729,False,route_complexity
FLT-0057,2025-01-01,60.68,High,0.0236,False,loss_ratio
FLT-0057,2025-02-01,67.51,High,0.0095,False,loss_ratio
FLT-0057,2025-03-01,64.7,High,0.0479,False,loss_ratio
FLT-0057,2025-04-01,93.73,Critical,0.0084,False,loss_ratio
FLT-0057,2025-05-01,94.69,Critical,-0.0137,True,loss_ratio
FLT-0057,2025-06-01,85.59,Critical,0.0154,False,loss_ratio
FLT-0057,2025-07-01,29.26,Low,0.0376,False,route_complexity
FLT-0057,2025-08-01,83.04,Critical,0.0197,False,loss_ratio
FLT-0057,2025-09-01,28.16,Low,0.0738,False,route_complexity
FLT-0057,2025-10-01,94.18,Critical,-0.0163,True,loss_ratio
FLT-0057,2025-11-01,29.76,Low,0.0704,False,route_complexity
FLT-0057,2025-12-01,30.87,Low,0.0232,False,route_complexity
FLT-0058,2024-01-01,35.45,Medium,-0.0424,True,maintenance_gap
FLT-0058,2024-02-01,29.9,Low,-0.0068,True,maintenance_gap
FLT-0058,2024-03-01,29.05,Low,0.0601,False,maintenance_gap
FLT-0058,2024-04-01,26.82,Low,0.0512,False,maintenance_gap
FLT-0058,2024-05-01,29.85,Low,0.0147,False,route_complexity
FLT-0058,2024-06-01,25.26,Low,0.0508,False,maintenance_gap
FLT-0058,2024-07-01,33.26,Low,-0.014,True,maintenance_gap
FLT-0058,2024-08-01,32.28,Low,0.0106,False,maintenance_gap
FLT-0058,2024-09-01,29.84,Low,0.0556,False,maintenance_gap
FLT-0058,2024-10-01,28.43,Low,0.0412,False,maintenance_gap
FLT-0058,2024-11-01,33.13,Low,0.0108,False,maintenance_gap
FLT-0058,2024-12-01,32.12,Low,0.0108,False,maintenance_gap
FLT-0058,2025-01-01,92.95,Critical,0.0207,False,loss_ratio
FLT-0058,2025-02-01,56.88,Medium,-0.0291,True,loss_ratio
FLT-0058,2025-03-01,93.83,Critical,-0.0204,True,loss_ratio
FLT-0058,2025-04-01,90.24,Critical,0.0139,False,loss_ratio
FLT-0058,2025-05-01,94.09,Critical,-0.0124,True,loss_ratio
FLT-0058,2025-06-01,31.3,Low,0.0393,False,maintenance_gap
FLT-0058,2025-07-01,43.77,Medium,-0.0233,True,maintenance_gap
FLT-0058,2025-08-01,32.83,Low,-0.0294,True,route_complexity
FLT-0058,2025-09-01,84.71,Critical,0.0178,False,loss_ratio
FLT-0058,2025-10-01,97.48,Critical,-0.0938,True,loss_ratio
FLT-0058,2025-11-01,84.52,Critical,0.0327,False,loss_ratio
FLT-0058,2025-12-01,27.67,Low,0.0468,False,maintenance_gap
FLT-0059,2024-01-01,23.99,Low,0.1705,False,route_complexity
FLT-0059,2024-02-01,21.92,Low,0.1669,False,route_complexity
FLT-0059,2024-03-01,23.65,Low,0.1759,False,route_complexity
FLT-0059,2024-04-01,21.53,Low,0.1703,False,route_complexity
FLT-0059,2024-05-01,24.62,Low,0.1345,False,route_complexity
FLT-0059,2024-06-01,22.46,Low,0.1506,False,route_complexity
FLT-0059,2024-07-01,23.18,Low,0.1518,False,route_complexity
FLT-0059,2024-08-01,21.7,Low,0.1556,False,route_complexity
FLT-0059,2024-09-01,23.0,Low,0.1736,False,route_complexity
FLT-0059,2024-10-01,21.97,Low,0.1608,False,route_complexity
FLT-0059,2024-11-01,22.44,Low,0.1674,False,route_complexity
FLT-0059,2024-12-01,23.86,Low,0.146,False,route_complexity
FLT-0059,2025-01-01,23.16,Low,0.1413,False,route_complexity
FLT-0059,2025-02-01,21.33,Low,0.1587,False,route_complexity
FLT-0059,2025-03-01,54.36,Medium,0.1348,False,loss_ratio
FLT-0059,2025-04-01,86.87,Critical,0.0655,False,loss_ratio
FLT-0059,2025-05-01,56.61,Medium,0.1456,False,loss_ratio
FLT-0059,2025-06-01,88.57,Critical,0.1022,False,loss_ratio
FLT-0059,2025-07-01,88.8,Critical,0.0699,False,loss_ratio
FLT-0059,2025-08-01,85.25,Critical,0.1195,False,loss_ratio
FLT-0059,2025-09-01,66.74,High,0.1491,False,loss_ratio
FLT-0059,2025-10-01,87.47,Critical,0.1094,False,loss_ratio
FLT-0059,2025-11-01,22.55,Low,0.169,False,route_complexity
FLT-0059,2025-12-01,23.11,Low,0.1733,False,route_complexity
FLT-0060,2024-01-01,25.27,Low,0.1599,False,route_complexity
FLT-0060,2024-02-01,27.16,Low,0.1688,False,route_complexity
FLT-0060,2024-03-01,25.02,Low,0.1639,False,route_complexity
FLT-0060,2024-04-01,25.96,Low,0.1554,False,route_complexity
FLT-0060,2024-05-01,23.98,Low,0.1568,False,route_complexity
FLT-0060,2024-06-01,24.63,Low,0.1701,False,route_complexity
FLT-0060,2024-07-01,25.89,Low,0.1525,False,route_complexity
FLT-0060,2024-08-01,26.7,Low,0.1638,False,route_complexity
FLT-0060,2024-09-01,24.76,Low,0.1686,False,route_complexity
FLT-0060,2024-10-01,26.97,Low,0.1182,False,route_complexity
FLT-0060,2024-11-01,25.66,Low,0.171,False,route_complexity
FLT-0060,2024-12-01,25.99,Low,0.144,False,route_complexity
FLT-0060,2025-01-01,68.78,High,0.119,False,loss_ratio
FLT-0060,2025-02-01,73.6,High,0.1126,False,loss_ratio
FLT-0060,2025-03-01,90.79,Critical,0.0927,False,loss_ratio
FLT-0060,2025-04-01,26.74,Low,0.1592,False,route_complexity
FLT-0060,2025-05-01,53.23,Medium,0.1349,False,route_complexity
FLT-0060,2025-06-01,93.35,Critical,0.0651,False,loss_ratio
FLT-0060,2025-07-01,78.56,High,0.1325,False,loss_ratio
FLT-0060,2025-08-01,90.34,Critical,0.087,False,loss_ratio
FLT-0060,2025-09-01,25.38,Low,0.1559,False,route_complexity
FLT-0060,2025-10-01,81.04,Critical,0.1125,False,loss_ratio
FLT-0060,2025-11-01,64.09,High,0.1405,False,loss_ratio
FLT-0060,2025-12-01,26.86,Low,0.166,False,route_complexity
FLT-0061,2024-01-01,33.22,Low,0.102,False,route_complexity
FLT-0061,2024-02-01,32.53,Low,0.1196,False,route_complexity
FLT-0061,2024-03-01,33.06,Low,0.1088,False,route_complexity
FLT-0061,2024-04-01,33.18,Low,0.1269,False,route_complexity
FLT-0061,2024-05-01,33.11,Low,0.125,False,route_complexity
FLT-0061,2024-06-01,33.66,Low,0.1239,False,route_complexity
FLT-0061,2024-07-01,33.66,Low,0.1136,False,route_complexity
FLT-0061,2024-08-01,34.26,Low,0.1006,False,route_complexity
FLT-0061,2024-09-01,33.21,Low,0.1099,False,route_complexity
FLT-0061,2024-10-01,33.01,Low,0.1227,False,route_complexity
FLT-0061,2024-11-01,34.21,Low,0.1161,False,route_complexity
FLT-0061,2024-12-01,32.77,Low,0.1182,False,route_complexity
FLT-0061,2025-01-01,100.0,Critical,-0.0007,True,loss_ratio
FLT-0061,2025-02-01,98.59,Critical,0.0519,False,loss_ratio
FLT-0061,2025-03-01,80.26,Critical,0.0583,False,loss_ratio
FLT-0061,2025-04-01,70.44,High,0.1014,False,loss_ratio
FLT-0061,2025-05-01,74.67,High,0.0761,False,loss_ratio
FLT-0061,2025-06-01,96.85,Critical,0.0795,False,loss_ratio
FLT-0061,2025-07-01,77.43,High,0.0729,False,loss_ratio
FLT-0061,2025-08-01,59.45,Medium,0.0753,False,route_complexity
FLT-0061,2025-09-01,58.46,Medium,0.0802,False,route_complexity
FLT-0061,2025-10-01,72.54,High,0.0973,False,loss_ratio
FLT-0061,2025-11-01,99.19,Critical,-0.0364,True,loss_ratio
FLT-0061,2025-12-01,35.56,Medium,0.0894,False,route_complexity
FLT-0062,2024-01-01,24.42,Low,0.1473,False,route_complexity
FLT-0062,2024-02-01,24.41,Low,0.1598,False,route_complexity
FLT-0062,2024-03-01,24.77,Low,0.1737,False,route_complexity
FLT-0062,2024-04-01,23.84,Low,0.1643,False,route_complexity
FLT-0062,2024-05-01,23.57,Low,0.1565,False,maintenance_gap
FLT-0062,2024-06-01,24.96,Low,0.1641,False,route_complexity
FLT-0062,2024-07-01,24.66,Low,0.1631,False,maintenance_gap
FLT-0062,2024-08-01,24.6,Low,0.1547,False,route_complexity
FLT-0062,2024-09-01,24.8,Low,0.1517,False,route_complexity
FLT-0062,2024-10-01,23.8,Low,0.1461,False,route_complexity
FLT-0062,2024-11-01,25.73,Low,0.174,False,route_complexity
FLT-0062,2024-12-01,23.97,Low,0.1692,False,route_complexity
FLT-0062,2025-01-01,60.26,High,0.1469,False,loss_ratio
FLT-0062,2025-02-01,48.87,Medium,0.13,False,route_complexity
FLT-0062,2025-03-01,24.7,Low,0.1558,False,route_complexity
FLT-0062,2025-04-01,53.96,Medium,0.1305,False,loss_ratio
FLT-0062,2025-05-01,69.9,High,0.132,False,loss_ratio
FLT-0062,2025-06-01,67.15,High,0.09,False,loss_ratio
FLT-0062,2025-07-01,24.96,Low,0.1773,False,route_complexity
FLT-0062,2025-08-01,23.6,Low,0.1451,False,maintenance_gap
FLT-0062,2025-09-01,57.7,Medium,0.1365,False,loss_ratio
FLT-0062,2025-10-01,76.08,High,0.1079,False,loss_ratio
FLT-0062,2025-11-01,84.07,Critical,0.1253,False,loss_ratio
FLT-0062,2025-12-01,24.02,Low,0.1653,False,route_complexity
FLT-0063,2024-01-01,25.49,Low,0.1558,False,route_complexity
FLT-0063,2024-02-01,22.56,Low,0.1434,False,route_complexity
FLT-0063,2024-03-01,26.25,Low,0.1536,False,route_complexity
FLT-0063,2024-04-01,25.75,Low,0.1544,False,route_complexity
FLT-0063,2024-05-01,23.65,Low,0.1659,False,route_complexity
FLT-0063,2024-06-01,24.59,Low,0.1442,False,route_complexity
FLT-0063,2024-07-01,24.53,Low,0.1192,False,route_complexity
FLT-0063,2024-08-01,25.36,Low,0.1331,False,route_complexity
FLT-0063,2024-09-01,25.42,Low,0.1517,False,route_complexity
FLT-0063,2024-10-01,24.02,Low,0.1486,False,route_complexity
FLT-0063,2024-11-01,25.08,Low,0.1354,False,route_complexity
FLT-0063,2024-12-01,25.1,Low,0.159,False,route_complexity
FLT-0063,2025-01-01,63.12,High,0.123,False,loss_ratio
FLT-0063,2025-02-01,25.96,Low,0.136,False,route_complexity
FLT-0063,2025-03-01,77.17,High,0.1209,False,loss_ratio
FLT-0063,2025-04-01,90.53,Critical,0.0832,False,loss_ratio
FLT-0063,2025-05-01,87.16,Critical,0.0963,False,loss_ratio
FLT-0063,2025-06-01,89.38,Critical,0.0714,False,loss_ratio
FLT-0063,2025-07-01,64.33,High,0.0938,False,loss_ratio
FLT-0063,2025-08-01,49.72,Medium,0.1225,False,route_complexity
FLT-0063,2025-09-01,63.52,High,0.127,False,loss_ratio
FLT-0063,2025-10-01,26.01,Low,0.139,False,route_complexity
FLT-0063,2025-11-01,26.3,Low,0.1533,False,route_complexity
FLT-0063,2025-12-01,25.56,Low,0.171,False,route_complexity
FLT-0064,2024-01-01,24.2,Low,0.1203,False,route_complexity
FLT-0064,2024-02-01,23.94,Low,0.1223,False,route_complexity
FLT-0064,2024-03-01,22.44,Low,0.0932,False,route_complexity
FLT-0064,2024-04-01,24.12,Low,0.1249,False,route_complexity
FLT-0064,2024-05-01,23.62,Low,0.1264,False,route_complexity
FLT-0064,2024-06-01,23.13,Low,0.1079,False,route_complexity
FLT-0064,2024-07-01,23.26,Low,0.0912,False,route_complexity
FLT-0064,2024-08-01,22.94,Low,0.1157,False,route_complexity
FLT-0064,2024-09-01,23.82,Low,0.1274,False,route_complexity
FLT-0064,2024-10-01,22.82,Low,0.092,False,route_complexity
FLT-0064,2024-11-01,23.51,Low,0.1253,False,route_complexity
FLT-0064,2024-12-01,22.38,Low,0.0655,False,route_complexity
FLT-0064,2025-01-01,76.37,High,0.0902,False,loss_ratio
FLT-0064,2025-02-01,23.68,Low,0.1152,False,route_complexity
FLT-0064,2025-03-01,38.03,Medium,0.0955,False,route_complexity
FLT-0064,2025-04-01,71.07,High,0.0404,False,loss_ratio
FLT-0064,2025-05-01,86.52,Critical,0.0434,False,loss_ratio
FLT-0064,2025-06-01,49.67,Medium,0.0466,False,loss_ratio
FLT-0064,2025-07-01,89.35,Critical,0.0053,False,loss_ratio
FLT-0064,2025-08-01,86.9,Critical,0.0452,False,loss_ratio
FLT-0064,2025-09-01,85.78,Critical,0.0164,False,loss_ratio
FLT-0064,2025-10-01,67.63,High,0.0838,False,loss_ratio
FLT-0064,2025-11-01,72.98,High,0.0623,False,loss_ratio
FLT-0064,2025-12-01,23.27,Low,0.1103,False,route_complexity
FLT-0065,2024-01-01,29.66,Low,0.1085,False,route_complexity
FLT-0065,2024-02-01,28.11,Low,0.1291,False,route_complexity
FLT-0065,2024-03-01,29.6,Low,0.1241,False,route_complexity
FLT-0065,2024-04-01,28.42,Low,0.1365,False,route_complexity
FLT-0065,2024-05-01,28.06,Low,0.1152,False,route_complexity
FLT-0065,2024-06-01,27.84,Low,0.1217,False,route_complexity
FLT-0065,2024-07-01,29.68,Low,0.1209,False,route_complexity
FLT-0065,2024-08-01,27.33,Low,0.1367,False,route_complexity
FLT-0065,2024-09-01,28.97,Low,0.1334,False,route_complexity
FLT-0065,2024-10-01,27.37,Low,0.1366,False,route_complexity
FLT-0065,2024-11-01,29.13,Low,0.0834,False,route_complexity
FLT-0065,2024-12-01,27.92,Low,0.09,False,route_complexity
FLT-0065,2025-01-01,29.84,Low,0.1013,False,route_complexity
FLT-0065,2025-02-01,93.1,Critical,-0.0074,True,loss_ratio
FLT-0065,2025-03-01,96.13,Critical,-0.0445,True,loss_ratio
FLT-0065,2025-04-01,92.9,Critical,-0.0108,True,loss_ratio
FLT-0065,2025-05-01,96.52,Critical,-0.0402,True,loss_ratio
FLT-0065,2025-06-01,86.86,Critical,0.0982,False,loss_ratio
FLT-0065,2025-07-01,88.0,Critical,0.1169,False,loss_ratio
FLT-0065,2025-08-01,92.64,Critical,0.0678,False,loss_ratio
FLT-0065,2025-09-01,86.09,Critical,0.0975,False,loss_ratio
FLT-0065,2025-10-01,94.13,Critical,-0.0183,True,loss_ratio
FLT-0065,2025-11-01,90.24,Critical,0.0661,False,loss_ratio
FLT-0065,2025-12-01,28.13,Low,0.1071,False,route_complexity
FLT-0066,2024-01-01,25.53,Low,0.1197,False,route_complexity
FLT-0066,2024-02-01,23.75,Low,0.131,False,route_complexity
FLT-0066,2024-03-01,23.85,Low,0.1548,False,route_complexity
FLT-0066,2024-04-01,24.88,Low,0.1453,False,route_complexity
FLT-0066,2024-05-01,25.61,Low,0.1371,False,route_complexity
FLT-0066,2024-06-01,24.04,Low,0.1332,False,route_complexity
FLT-0066,2024-07-01,22.93,Low,0.1569,False,route_complexity
FLT-0066,2024-08-01,26.75,Low,0.0948,False,route_complexity
FLT-0066,2024-09-01,23.52,Low,0.1429,False,route_complexity
FLT-0066,2024-10-01,22.53,Low,0.1479,False,route_complexity
FLT-0066,2024-11-01,25.37,Low,0.1165,False,route_complexity
FLT-0066,2024-12-01,24.98,Low,0.1291,False,route_complexity
FLT-0066,2025-01-01,61.75,High,0.1109,False,loss_ratio
FLT-0066,2025-02-01,25.06,Low,0.1224,False,route_complexity
FLT-0066,2025-03-01,49.94,Medium,0.1147,False,route_complexity
FLT-0066,2025-04-01,89.34,Critical,0.0866,False,loss_ratio
FLT-0066,2025-05-01,86.61,Critical,0.0922,False,loss_ratio
FLT-0066,2025-06-01,91.08,Critical,0.0486,False,loss_ratio
FLT-0066,2025-07-01,87.91,Critical,0.088,False,loss_ratio
FLT-0066,2025-08-01,26.52,Low,0.1088,False,route_complexity
FLT-0066,2025-09-01,61.05,High,0.0974,False,loss_ratio
FLT-0066,2025-10-01,78.43,High,0.0307,False,loss_ratio
FLT-0066,2025-11-01,70.84,High,0.0756,False,loss_ratio
FLT-0066,2025-12-01,24.85,Low,0.1342,False,route_complexity
FLT-0067,2024-01-01,18.91,Low,0.1321,False,route_complexity
FLT-0067,2024-02-01,18.44,Low,0.1473,False,route_complexity
FLT-0067,2024-03-01,16.66,Low,0.1065,False,route_complexity
FLT-0067,2024-04-01,17.62,Low,0.0955,False,route_complexity
FLT-0067,2024-05-01,17.04,Low,0.1118,False,route_complexity
FLT-0067,2024-06-01,17.99,Low,0.1032,False,route_complexity
FLT-0067,2024-07-01,18.35,Low,0.1282,False,route_complexity
FLT-0067,2024-08-01,17.76,Low,0.1099,False,route_complexity
FLT-0067,2024-09-01,16.84,Low,0.0941,False,route_complexity
FLT-0067,2024-10-01,17.51,Low,0.1186,False,route_complexity
FLT-0067,2024-11-01,17.55,Low,0.1153,False,route_complexity
FLT-0067,2024-12-01,17.37,Low,0.1283,False,route_complexity
FLT-0067,2025-01-01,81.76,Critical,0.0761,False,loss_ratio
FLT-0067,2025-02-01,38.05,Medium,0.0733,False,route_complexity
FLT-0067,2025-03-01,82.3,Critical,0.0625,False,loss_ratio
FLT-0067,2025-04-01,62.24,High,0.0733,False,loss_ratio
FLT-0067,2025-05-01,54.5,Medium,0.1013,False,loss_ratio
FLT-0067,2025-06-01,61.86,High,0.0817,False,loss_ratio
