claim_id,policy_id,vehicle_id,fleet_id,loss_date,report_date,claim_type,claim_status,paid_loss,reserve_amount,incurred_loss,litigation_flag,bodily_injury_flag,property_damage_flag,software_failure_flag,sensor_issue_flag,weather_condition,accident_severity,subrogation_recovery,claim_close_days,client_type,primary_state
CLM-001228,POL-0007,VEH-01851,FLT-0007,2025-07-28,2025-08-03,property_damage,closed,7075.8,10541.16,17616.96,False,False,False,False,False,clear,minor,4810.55,107,autonomous_taxi,TX
CLM-001229,POL-0052,VEH-01977,FLT-0052,2025-10-02,2025-10-13,property_damage,closed,18412.57,4264.89,22677.46,False,False,True,False,False,rain,moderate,1206.31,30,autonomous_taxi,AZ
CLM-001230,POL-0008,VEH-01777,FLT-0008,2025-05-14,2025-06-02,comprehensive,closed,25180.55,19217.43,44397.98,False,False,True,False,False,wind,minor,0.0,63,logistics,FL
CLM-001231,POL-0020,VEH-01907,FLT-0020,2025-06-27,2025-07-07,collision,open,28543.58,7897.39,36440.98,False,False,True,False,True,snow,severe,4319.55,139,rideshare,IL
CLM-001232,POL-0080,VEH-01201,FLT-0080,2025-08-29,2025-08-30,collision,closed,13750.5,7099.89,20850.39,False,False,True,False,False,rain,major,3609.58,160,delivery,IL
CLM-001233,POL-0013,VEH-01465,FLT-0013,2025-10-20,2025-10-25,sensor_damage,closed,28113.6,15589.04,43702.63,False,False,False,False,True,wind,minor,0.0,216,rideshare,GA
CLM-001234,POL-0021,VEH-00356,FLT-0021,2025-09-10,2025-09-14,sensor_damage,open,15081.08,15624.09,30705.16,False,False,False,False,False,snow,minor,1410.31,191,mixed_mobility,TX
CLM-001235,POL-0014,VEH-01786,FLT-0014,2025-06-17,2025-06-25,property_damage,closed,7261.4,3145.71,10407.11,False,True,True,False,False,rain,major,0.0,206,rideshare,TX
CLM-001236,POL-0016,VEH-00277,FLT-0016,2025-10-19,2025-10-28,sensor_damage,closed,16164.64,3928.7,20093.34,False,True,True,False,False,snow,minor,736.37,53,autonomous_taxi,CO
CLM-001237,POL-0067,VEH-00702,FLT-0067,2025-02-08,2025-02-13,property_damage,subrogation,3249.22,5619.16,8868.37,False,False,False,False,False,snow,moderate,0.0,81,rideshare,CA
CLM-001238,POL-0048,VEH-01781,FLT-0048,2025-01-23,2025-02-08,collision,open,18481.51,10459.11,28940.61,False,False,True,False,False,rain,minor,615.32,126,autonomous_taxi,FL
CLM-001239,POL-0021,VEH-01410,FLT-0021,2025-08-29,2025-09-15,bodily_injury,closed,13259.54,13974.58,27234.13,False,False,False,False,False,clear,minor,465.74,112,mixed_mobility,TX
CLM-001240,POL-0003,VEH-00873,FLT-0003,2025-05-13,2025-05-15,bodily_injury,closed,32021.05,14992.48,47013.52,False,False,True,False,False,snow,minor,1907.99,165,logistics,FL
CLM-001241,POL-0018,VEH-01440,FLT-0018,2025-10-08,2025-10-28,comprehensive,open,10924.71,16096.33,27021.04,False,False,False,False,False,clear,minor,0.0,66,delivery,TX
CLM-001242,POL-0003,VEH-01715,FLT-0003,2025-07-20,2025-08-04,collision,closed,3041.47,1088.27,4129.73,False,False,False,False,False,wind,moderate,7153.83,43,logistics,FL
CLM-001243,POL-0017,VEH-01380,FLT-0017,2025-02-20,2025-02-26,property_damage,subrogation,10521.72,14140.26,24661.98,False,True,True,False,False,rain,moderate,817.41,25,rideshare,TX
CLM-001244,POL-0056,VEH-00297,FLT-0056,2025-09-06,2025-09-19,sensor_damage,open,23260.54,19403.13,42663.67,False,False,False,False,False,clear,minor,1021.57,233,autonomous_taxi,GA
CLM-001245,POL-0040,VEH-00995,FLT-0040,2025-04-11,2025-04-22,comprehensive,open,32577.74,15376.42,47954.16,False,True,True,False,False,wind,major,0.0,28,autonomous_taxi,GA
CLM-001246,POL-0054,VEH-01406,FLT-0054,2025-01-11,2025-01-11,bodily_injury,open,35930.28,11071.38,47001.66,False,False,True,False,False,clear,moderate,1109.46,122,rideshare,CO
CLM-001247,POL-0004,VEH-01416,FLT-0004,2025-01-06,2025-01-07,sensor_damage,open,13624.5,24043.55,37668.04,False,False,False,True,False,wind,moderate,599.34,166,mixed_mobility,FL
CLM-001248,POL-0047,VEH-01394,FLT-0047,2025-01-09,2025-01-15,comprehensive,closed,2844.76,3295.85,6140.61,False,False,False,False,False,wind,moderate,0.0,119,logistics,NY
CLM-001249,POL-0028,VEH-00554,FLT-0028,2025-01-04,2025-01-18,collision,closed,4343.92,3371.43,7715.36,False,False,True,False,False,fog,minor,6434.65,177,rideshare,FL
CLM-001250,POL-0011,VEH-00259,FLT-0011,2025-06-14,2025-06-17,bodily_injury,closed,5777.15,3660.25,9437.39,False,False,True,False,False,wind,minor,0.0,217,logistics,CA
CLM-001251,POL-0076,VEH-01932,FLT-0076,2025-03-31,2025-04-07,collision,closed,7496.81,11103.79,18600.6,False,False,True,False,False,snow,minor,0.0,141,delivery,GA
CLM-001252,POL-0028,VEH-00817,FLT-0028,2025-10-22,2025-10-31,property_damage,closed,3805.95,7834.76,11640.71,False,False,True,False,False,wind,minor,0.0,34,rideshare,FL
CLM-001253,POL-0016,VEH-00979,FLT-0016,2025-02-28,2025-03-01,comprehensive,litigation,6799.47,5737.66,12537.13,False,False,False,False,False,snow,moderate,0.0,218,autonomous_taxi,CO
CLM-001254,POL-0043,VEH-00330,FLT-0043,2025-10-04,2025-10-04,bodily_injury,open,12495.64,8913.39,21409.03,False,False,True,True,False,rain,moderate,0.0,196,mixed_mobility,NY
CLM-001255,POL-0030,VEH-01854,FLT-0030,2025-08-17,2025-08-20,collision,closed,16359.47,6782.37,23141.84,False,False,True,False,False,rain,moderate,188.78,203,autonomous_taxi,IL
CLM-001256,POL-0064,VEH-01015,FLT-0064,2025-10-12,2025-10-19,comprehensive,open,5745.7,5546.04,11291.74,False,False,True,True,False,snow,minor,1326.62,225,logistics,IL
CLM-001257,POL-0041,VEH-01252,FLT-0041,2025-10-02,2025-10-21,collision,litigation,2060.4,588.37,2648.76,False,False,True,True,False,fog,minor,1055.66,83,mixed_mobility,NV
CLM-001258,POL-0047,VEH-01247,FLT-0047,2025-09-24,2025-10-05,sensor_damage,closed,27930.17,2553.95,30484.12,False,False,False,False,False,snow,major,0.0,230,logistics,NY
CLM-001259,POL-0026,VEH-00512,FLT-0026,2025-09-24,2025-09-24,comprehensive,closed,18055.01,33489.0,51544.01,True,False,True,False,False,rain,minor,3196.4,218,delivery,IL
CLM-001260,POL-0042,VEH-01244,FLT-0042,2025-01-22,2025-02-11,comprehensive,open,14866.35,6256.41,21122.75,False,False,True,False,False,fog,moderate,2463.48,151,logistics,IL
CLM-001261,POL-0068,VEH-00699,FLT-0068,2025-03-01,2025-03-12,comprehensive,closed,876.39,767.12,1643.52,False,False,True,False,False,clear,major,0.0,208,mixed_mobility,TX
CLM-001262,POL-0049,VEH-01896,FLT-0049,2025-01-12,2025-02-01,bodily_injury,subrogation,24490.54,23603.54,48094.08,False,False,True,False,False,wind,minor,2566.26,158,rideshare,FL
CLM-001263,POL-0034,VEH-01206,FLT-0034,2025-06-19,2025-07-01,property_damage,closed,6164.95,13349.13,19514.08,True,False,True,False,True,rain,severe,0.0,231,logistics,CO
CLM-001264,POL-0037,VEH-01722,FLT-0037,2025-01-24,2025-01-30,comprehensive,open,4559.4,5976.53,10535.93,False,False,False,False,False,snow,minor,914.85,135,delivery,CA
CLM-001265,POL-0052,VEH-01351,FLT-0052,2025-10-28,2025-11-11,comprehensive,closed,47793.22,6059.61,53852.84,False,False,False,False,False,snow,minor,0.0,46,autonomous_taxi,AZ
CLM-001266,POL-0021,VEH-00851,FLT-0021,2025-05-11,2025-05-30,bodily_injury,closed,11331.54,7222.9,18554.43,False,False,True,False,False,fog,minor,0.0,101,mixed_mobility,TX
CLM-001267,POL-0019,VEH-00603,FLT-0019,2025-05-17,2025-05-31,collision,closed,31166.21,25662.23,56828.43,False,False,True,False,False,fog,minor,1168.15,83,autonomous_taxi,NV
CLM-001268,POL-0065,VEH-01887,FLT-0065,2025-04-18,2025-04-28,bodily_injury,closed,40697.26,18702.52,59399.77,False,False,True,False,False,rain,minor,2760.56,35,mixed_mobility,GA
CLM-001269,POL-0072,VEH-01063,FLT-0072,2025-09-17,2025-10-01,bodily_injury,closed,41450.07,8140.47,49590.54,False,False,True,False,False,snow,moderate,3843.25,77,delivery,AZ
CLM-001270,POL-0034,VEH-01206,FLT-0034,2025-10-15,2025-10-17,collision,closed,49489.07,14893.84,64382.91,False,False,True,True,False,clear,severe,0.0,169,logistics,CO
CLM-001271,POL-0044,VEH-00420,FLT-0044,2025-01-15,2025-01-29,comprehensive,open,5957.5,2497.73,8455.23,False,True,True,False,False,snow,minor,0.0,177,delivery,IL
CLM-001272,POL-0028,VEH-01593,FLT-0028,2025-10-02,2025-10-12,bodily_injury,open,35092.29,22477.37,57569.66,False,False,True,False,False,rain,major,0.0,65,rideshare,FL
CLM-001273,POL-0059,VEH-00761,FLT-0059,2025-09-11,2025-09-26,collision,subrogation,21590.69,1180.82,22771.51,False,True,False,False,True,snow,minor,964.18,26,delivery,AZ
CLM-001274,POL-0061,VEH-00445,FLT-0061,2025-09-22,2025-09-30,bodily_injury,closed,9735.2,3492.69,13227.89,False,False,False,False,False,rain,minor,2833.57,190,autonomous_taxi,AZ
CLM-001275,POL-0049,VEH-01895,FLT-0049,2025-10-03,2025-10-05,comprehensive,closed,24927.04,12060.08,36987.12,False,False,True,False,True,snow,minor,993.6,108,rideshare,FL
CLM-001276,POL-0063,VEH-00113,FLT-0063,2025-07-12,2025-07-12,collision,closed,38307.04,13743.66,52050.7,False,False,False,False,False,fog,minor,660.06,203,rideshare,GA
CLM-001277,POL-0030,VEH-00613,FLT-0030,2025-02-06,2025-02-07,bodily_injury,closed,8597.38,16534.74,25132.12,False,False,True,True,False,rain,moderate,0.0,155,autonomous_taxi,IL
CLM-001278,POL-0021,VEH-01590,FLT-0021,2025-06-13,2025-06-30,property_damage,closed,16161.4,33489.79,49651.19,False,False,True,False,False,fog,major,0.0,177,mixed_mobility,TX
CLM-001279,POL-0049,VEH-01094,FLT-0049,2025-11-23,2025-11-26,bodily_injury,litigation,7750.71,17431.96,25182.67,False,True,True,False,False,clear,minor,1789.03,206,rideshare,FL
CLM-001280,POL-0072,VEH-00108,FLT-0072,2025-04-28,2025-05-06,bodily_injury,open,6490.93,5119.89,11610.82,False,False,True,False,False,fog,moderate,0.0,158,delivery,AZ
CLM-001281,POL-0026,VEH-01439,FLT-0026,2025-01-30,2025-02-03,property_damage,litigation,13591.41,19940.67,33532.08,False,False,True,False,False,fog,minor,0.0,155,delivery,IL
CLM-001282,POL-0016,VEH-01937,FLT-0016,2025-10-11,2025-10-15,comprehensive,open,37787.94,23463.4,61251.33,False,False,False,False,False,fog,minor,240.05,113,autonomous_taxi,CO
CLM-001283,POL-0014,VEH-01529,FLT-0014,2025-11-10,2025-11-24,comprehensive,subrogation,4241.06,5220.31,9461.37,False,True,True,False,False,snow,minor,5637.69,157,rideshare,TX
CLM-001284,POL-0038,VEH-00315,FLT-0038,2025-06-09,2025-06-10,sensor_damage,closed,14106.04,1099.47,15205.51,True,False,True,True,True,snow,major,2062.56,62,autonomous_taxi,NY
CLM-001285,POL-0061,VEH-00138,FLT-0061,2025-02-03,2025-02-22,sensor_damage,open,6163.74,4980.45,11144.2,False,False,True,False,False,fog,major,192.47,204,autonomous_taxi,AZ
CLM-001286,POL-0023,VEH-01159,FLT-0023,2025-02-27,2025-03-11,comprehensive,open,10106.46,2460.2,12566.66,False,False,False,False,False,fog,moderate,3017.31,70,autonomous_taxi,AZ
CLM-001287,POL-0080,VEH-00102,FLT-0080,2025-07-28,2025-08-17,property_damage,closed,17970.98,3081.25,21052.23,False,False,True,False,False,wind,severe,4393.16,189,delivery,IL
CLM-001288,POL-0049,VEH-01525,FLT-0049,2025-04-11,2025-04-29,property_damage,open,15062.1,19552.89,34615.0,False,False,True,False,False,wind,minor,2660.06,39,rideshare,FL
CLM-001289,POL-0079,VEH-00809,FLT-0079,2025-04-06,2025-04-16,property_damage,closed,17636.33,38478.56,56114.89,False,False,False,False,False,fog,moderate,488.96,71,delivery,GA
CLM-001290,POL-0007,VEH-00229,FLT-0007,2025-10-30,2025-11-13,property_damage,open,13200.78,5250.23,18451.01,False,True,True,False,False,wind,minor,5027.57,74,autonomous_taxi,TX
CLM-001291,POL-0064,VEH-01697,FLT-0064,2025-07-15,2025-07-31,bodily_injury,closed,33287.63,15502.7,48790.33,False,False,True,False,False,wind,moderate,2902.18,31,logistics,IL
CLM-001292,POL-0076,VEH-01269,FLT-0076,2025-05-05,2025-05-10,sensor_damage,open,32377.33,12393.77,44771.1,False,False,True,False,True,clear,moderate,252.03,93,delivery,GA
CLM-001293,POL-0014,VEH-01082,FLT-0014,2025-08-18,2025-08-31,comprehensive,open,16325.5,7775.54,24101.04,False,False,True,False,False,rain,moderate,0.0,46,rideshare,TX
CLM-001294,POL-0041,VEH-01255,FLT-0041,2025-09-20,2025-09-21,sensor_damage,closed,26930.95,11313.28,38244.22,False,False,True,False,False,wind,moderate,2786.81,229,mixed_mobility,NV
CLM-001295,POL-0066,VEH-00336,FLT-0066,2025-05-03,2025-05-23,property_damage,litigation,38502.27,23811.48,62313.75,False,False,True,False,False,snow,minor,616.51,140,delivery,NY
CLM-001296,POL-0049,VEH-01105,FLT-0049,2025-06-30,2025-07-19,comprehensive,closed,16744.52,6942.36,23686.88,False,False,True,False,False,clear,moderate,3810.56,192,rideshare,FL
CLM-001297,POL-0065,VEH-00800,FLT-0065,2025-02-12,2025-03-04,property_damage,open,34422.55,54603.25,89025.8,True,True,False,False,False,fog,minor,1852.59,117,mixed_mobility,GA
CLM-001298,POL-0006,VEH-00957,FLT-0006,2025-05-11,2025-05-27,sensor_damage,closed,29976.4,30629.76,60606.17,False,False,True,False,False,snow,minor,0.0,28,logistics,CO
CLM-001299,POL-0005,VEH-00018,FLT-0005,2025-06-19,2025-07-05,bodily_injury,open,10038.07,4586.75,14624.82,False,False,False,True,True,fog,minor,0.0,116,delivery,IL
CLM-001300,POL-0049,VEH-00634,FLT-0049,2025-06-08,2025-06-11,property_damage,open,10840.22,1160.57,12000.79,False,True,True,False,False,fog,minor,5482.21,218,rideshare,FL
CLM-001301,POL-0075,VEH-01637,FLT-0075,2025-01-13,2025-01-21,collision,open,41979.45,5258.45,47237.91,False,False,True,False,False,wind,moderate,3165.86,170,autonomous_taxi,NV
CLM-001302,POL-0039,VEH-00597,FLT-0039,2025-02-08,2025-02-08,collision,open,70145.13,6915.95,77061.08,False,True,True,False,False,fog,minor,0.0,184,logistics,FL
CLM-001303,POL-0053,VEH-00183,FLT-0053,2025-02-08,2025-02-11,sensor_damage,closed,3870.48,4807.99,8678.47,False,True,True,False,False,fog,moderate,1458.03,21,autonomous_taxi,CO
CLM-001304,POL-0035,VEH-00978,FLT-0035,2025-09-09,2025-09-26,collision,open,4169.01,8176.31,12345.32,False,False,True,False,False,fog,minor,7106.56,131,logistics,GA
CLM-001305,POL-0002,VEH-01615,FLT-0002,2025-10-17,2025-11-05,bodily_injury,open,17904.25,5560.23,23464.48,False,False,True,False,False,clear,minor,0.0,168,rideshare,GA
CLM-001306,POL-0051,VEH-00980,FLT-0051,2025-03-09,2025-03-24,bodily_injury,closed,16052.18,1687.19,17739.37,False,False,True,False,False,clear,moderate,778.85,32,autonomous_taxi,AZ
CLM-001307,POL-0016,VEH-01950,FLT-0016,2025-01-27,2025-02-15,bodily_injury,open,11574.28,2633.63,14207.91,False,False,False,False,False,clear,minor,1833.21,31,autonomous_taxi,CO
CLM-001308,POL-0063,VEH-00240,FLT-0063,2025-06-18,2025-06-30,collision,closed,13692.38,17630.8,31323.19,False,False,True,False,False,clear,moderate,4015.06,87,rideshare,GA
CLM-001309,POL-0061,VEH-00445,FLT-0061,2025-01-02,2025-01-08,bodily_injury,closed,9445.13,1423.35,10868.49,False,False,True,False,False,clear,moderate,1244.26,194,autonomous_taxi,AZ
CLM-001310,POL-0072,VEH-01190,FLT-0072,2025-05-25,2025-06-02,sensor_damage,closed,7562.21,688.52,8250.73,False,False,False,False,False,fog,major,2149.37,137,delivery,AZ
CLM-001311,POL-0075,VEH-00785,FLT-0075,2025-06-28,2025-07-18,collision,closed,12148.02,16601.49,28749.52,False,False,False,True,False,wind,moderate,2519.36,214,autonomous_taxi,NV
CLM-001312,POL-0017,VEH-01972,FLT-0017,2025-01-04,2025-01-14,comprehensive,subrogation,29887.59,28711.69,58599.29,False,True,False,True,True,snow,minor,5324.04,19,rideshare,TX
CLM-001313,POL-0007,VEH-00506,FLT-0007,2025-01-30,2025-02-02,sensor_damage,closed,12374.99,7726.66,20101.65,False,False,True,False,False,snow,minor,378.49,94,autonomous_taxi,TX
CLM-001314,POL-0008,VEH-01601,FLT-0008,2025-10-15,2025-11-04,sensor_damage,closed,20197.7,4679.61,24877.31,False,False,True,False,False,fog,minor,3126.2,230,logistics,FL
CLM-001315,POL-0035,VEH-00343,FLT-0035,2025-02-08,2025-02-23,bodily_injury,closed,4657.23,5282.87,9940.1,False,False,True,False,False,snow,moderate,725.56,75,logistics,GA
CLM-001316,POL-0035,VEH-01338,FLT-0035,2025-02-24,2025-03-06,bodily_injury,open,3101.44,4978.54,8079.98,False,True,True,False,False,clear,minor,2032.06,195,logistics,GA
CLM-001317,POL-0054,VEH-00258,FLT-0054,2025-11-07,2025-11-11,collision,closed,11994.89,4868.41,16863.29,False,False,True,False,False,clear,moderate,0.0,235,rideshare,CO
CLM-001318,POL-0019,VEH-00593,FLT-0019,2025-02-17,2025-03-07,collision,closed,4548.34,5437.33,9985.67,False,False,True,False,False,wind,moderate,0.0,118,autonomous_taxi,NV
CLM-001319,POL-0028,VEH-00801,FLT-0028,2025-05-28,2025-05-29,bodily_injury,open,2254.21,3781.64,6035.85,False,True,True,False,False,rain,moderate,5233.32,28,rideshare,FL
CLM-001320,POL-0002,VEH-01956,FLT-0002,2025-01-22,2025-02-08,collision,closed,16135.05,8713.65,24848.7,False,False,True,False,False,rain,moderate,2613.32,87,rideshare,GA
CLM-001321,POL-0007,VEH-00726,FLT-0007,2025-07-19,2025-07-31,property_damage,closed,9131.87,11266.0,20397.86,False,True,True,False,False,fog,moderate,757.88,101,autonomous_taxi,TX
CLM-001322,POL-0080,VEH-01859,FLT-0080,2025-04-26,2025-05-16,bodily_injury,open,13043.53,8432.69,21476.22,False,False,True,False,False,clear,minor,0.0,107,delivery,IL
CLM-001323,POL-0044,VEH-01680,FLT-0044,2025-06-15,2025-06-24,property_damage,closed,10593.77,652.25,11246.01,False,False,True,False,False,wind,minor,3243.09,28,delivery,IL
CLM-001324,POL-0057,VEH-00005,FLT-0057,2025-10-26,2025-10-26,comprehensive,closed,18448.54,20036.05,38484.6,False,False,True,False,False,rain,minor,3089.85,119,rideshare,CO
CLM-001325,POL-0028,VEH-01135,FLT-0028,2025-05-10,2025-05-23,bodily_injury,closed,11216.86,12914.91,24131.77,False,False,False,False,False,fog,minor,0.0,147,rideshare,FL
CLM-001326,POL-0037,VEH-01332,FLT-0037,2025-11-18,2025-11-28,comprehensive,closed,9276.68,12361.43,21638.11,False,False,False,False,False,fog,moderate,3897.98,56,delivery,CA
CLM-001327,POL-0053,VEH-01860,FLT-0053,2025-11-14,2025-11-18,property_damage,closed,6455.34,1021.84,7477.18,False,False,False,False,False,wind,minor,0.0,103,autonomous_taxi,CO
CLM-001328,POL-0001,VEH-01075,FLT-0001,2025-08-18,2025-08-25,collision,closed,63495.52,12558.9,76054.42,False,False,False,False,False,snow,minor,1930.76,212,logistics,CO
CLM-001329,POL-0079,VEH-00346,FLT-0079,2025-09-17,2025-09-24,bodily_injury,subrogation,14957.4,11961.88,26919.28,True,True,True,False,False,snow,minor,1773.3,49,delivery,GA
CLM-001330,POL-0077,VEH-00418,FLT-0077,2025-02-01,2025-02-04,comprehensive,open,16483.58,8998.41,25481.99,False,False,True,False,False,wind,minor,0.0,45,rideshare,AZ
CLM-001331,POL-0037,VEH-00861,FLT-0037,2025-11-22,2025-12-04,sensor_damage,closed,16061.65,9309.96,25371.62,False,False,True,False,False,rain,moderate,0.0,66,delivery,CA
CLM-001332,POL-0040,VEH-01883,FLT-0040,2025-11-07,2025-11-11,collision,closed,22813.35,20995.69,43809.04,True,False,True,False,False,clear,minor,5306.74,72,autonomous_taxi,GA
CLM-001333,POL-0054,VEH-00258,FLT-0054,2025-11-15,2025-11-20,property_damage,closed,6177.01,9889.56,16066.57,False,False,True,False,False,rain,minor,0.0,135,rideshare,CO
CLM-001334,POL-0065,VEH-01945,FLT-0065,2025-11-08,2025-11-17,bodily_injury,closed,7092.03,1581.5,8673.53,False,False,True,False,False,snow,moderate,1303.97,203,mixed_mobility,GA
CLM-001335,POL-0035,VEH-01073,FLT-0035,2025-07-09,2025-07-25,comprehensive,open,38440.74,5911.42,44352.15,False,False,False,False,False,snow,moderate,0.0,171,logistics,GA
CLM-001336,POL-0026,VEH-00198,FLT-0026,2025-09-25,2025-10-12,comprehensive,litigation,27919.91,10258.15,38178.05,True,True,True,False,False,snow,moderate,0.0,39,delivery,IL
CLM-001337,POL-0055,VEH-00462,FLT-0055,2025-02-27,2025-03-16,bodily_injury,closed,7187.15,2325.24,9512.39,False,False,True,True,False,fog,minor,0.0,203,rideshare,CO
CLM-001338,POL-0003,VEH-01715,FLT-0003,2025-03-06,2025-03-09,property_damage,closed,14354.31,29422.43,43776.74,False,True,True,True,False,wind,minor,3189.63,190,logistics,FL
CLM-001339,POL-0062,VEH-00496,FLT-0062,2025-11-17,2025-12-01,property_damage,open,6571.44,5621.33,12192.76,False,False,True,False,False,clear,minor,4210.82,35,delivery,CA
CLM-001340,POL-0002,VEH-00467,FLT-0002,2025-11-11,2025-11-23,sensor_damage,litigation,510.3,332.86,843.16,False,False,True,False,False,rain,minor,2909.87,49,rideshare,GA
CLM-001341,POL-0045,VEH-00394,FLT-0045,2025-06-16,2025-07-02,property_damage,open,32806.59,7989.3,40795.89,False,False,True,False,False,snow,minor,2430.31,206,rideshare,CO
CLM-001342,POL-0034,VEH-00473,FLT-0034,2025-05-08,2025-05-10,comprehensive,closed,21628.21,4199.32,25827.53,True,True,True,False,False,snow,moderate,2199.6,77,logistics,CO
CLM-001343,POL-0041,VEH-01515,FLT-0041,2025-04-23,2025-05-01,comprehensive,closed,3793.39,4160.22,7953.61,False,True,True,False,False,fog,minor,1698.36,200,mixed_mobility,NV
CLM-001344,POL-0072,VEH-00410,FLT-0072,2025-01-20,2025-01-30,property_damage,closed,10982.0,18764.72,29746.73,False,False,True,False,False,rain,moderate,2549.47,138,delivery,AZ
CLM-001345,POL-0021,VEH-01590,FLT-0021,2025-07-07,2025-07-18,comprehensive,open,38495.86,22163.41,60659.27,False,False,True,False,False,clear,major,2291.9,169,mixed_mobility,TX
CLM-001346,POL-0050,VEH-01448,FLT-0050,2025-04-09,2025-04-23,collision,subrogation,15946.02,19547.02,35493.04,False,False,False,False,False,snow,moderate,0.0,45,rideshare,NV
CLM-001347,POL-0040,VEH-01331,FLT-0040,2025-03-03,2025-03-17,sensor_damage,closed,9868.87,18098.61,27967.48,False,True,True,True,True,wind,minor,1022.37,226,autonomous_taxi,GA
CLM-001348,POL-0001,VEH-00586,FLT-0001,2025-10-08,2025-10-20,comprehensive,closed,51303.45,6458.9,57762.35,False,False,False,False,True,rain,minor,4004.15,173,logistics,CO
CLM-001349,POL-0018,VEH-01149,FLT-0018,2025-05-20,2025-06-03,comprehensive,open,4290.68,7975.89,12266.57,False,True,False,False,False,rain,major,2721.35,78,delivery,TX
CLM-001350,POL-0064,VEH-00046,FLT-0064,2025-06-13,2025-06-23,sensor_damage,closed,12454.15,1934.77,14388.92,False,False,False,False,False,fog,severe,2523.27,24,logistics,IL
CLM-001351,POL-0016,VEH-00810,FLT-0016,2025-09-10,2025-09-18,collision,closed,16790.71,2483.83,19274.54,False,False,True,False,False,wind,minor,1870.91,38,autonomous_taxi,CO
CLM-001352,POL-0006,VEH-00790,FLT-0006,2025-10-11,2025-10-16,collision,closed,33742.63,11552.53,45295.15,False,False,True,False,False,fog,minor,1704.76,163,logistics,CO
CLM-001353,POL-0031,VEH-01771,FLT-0031,2025-11-18,2025-11-21,comprehensive,closed,61356.68,23955.73,85312.41,False,True,True,False,False,snow,moderate,1991.95,59,mixed_mobility,NV
CLM-001354,POL-0076,VEH-01269,FLT-0076,2025-11-26,2025-11-27,comprehensive,closed,7317.51,4127.97,11445.47,False,False,False,False,False,wind,minor,94.01,29,delivery,GA
CLM-001355,POL-0018,VEH-01266,FLT-0018,2025-06-13,2025-06-26,property_damage,open,14298.46,16236.1,30534.56,False,False,False,False,False,clear,minor,1979.63,195,delivery,TX
CLM-001356,POL-0004,VEH-00893,FLT-0004,2025-01-07,2025-01-18,comprehensive,open,25740.67,22265.27,48005.94,False,False,False,False,False,wind,minor,372.12,237,mixed_mobility,FL
CLM-001357,POL-0011,VEH-00087,FLT-0011,2025-03-17,2025-03-28,property_damage,closed,11441.35,5570.34,17011.69,True,False,True,False,False,clear,minor,0.0,221,logistics,CA
CLM-001358,POL-0053,VEH-00530,FLT-0053,2025-02-25,2025-03-13,comprehensive,closed,32155.35,5126.86,37282.21,False,False,True,False,False,fog,moderate,16.28,96,autonomous_taxi,CO
CLM-001359,POL-0019,VEH-01659,FLT-0019,2025-02-17,2025-02-21,comprehensive,closed,17183.83,11301.56,28485.39,False,False,True,False,False,snow,minor,2111.43,208,autonomous_taxi,NV
CLM-001360,POL-0007,VEH-00350,FLT-0007,2025-04-29,2025-05-15,property_damage,closed,40061.78,11227.29,51289.07,False,True,False,False,False,wind,minor,0.0,187,autonomous_taxi,TX
CLM-001361,POL-0022,VEH-00171,FLT-0022,2025-02-16,2025-03-06,bodily_injury,closed,25135.89,5655.06,30790.95,False,False,True,False,False,fog,minor,1548.96,230,delivery,IL
CLM-001362,POL-0021,VEH-00246,FLT-0021,2025-03-11,2025-03-29,property_damage,closed,13023.1,3825.05,16848.16,False,False,True,False,False,snow,moderate,0.0,45,mixed_mobility,TX
CLM-001363,POL-0022,VEH-01751,FLT-0022,2025-09-09,2025-09-24,property_damage,closed,39681.01,13257.35,52938.36,False,True,False,False,False,fog,minor,0.0,235,delivery,IL
CLM-001364,POL-0008,VEH-00562,FLT-0008,2025-06-05,2025-06-09,comprehensive,litigation,6626.13,627.36,7253.49,True,True,True,False,False,snow,minor,5706.92,206,logistics,FL
CLM-001365,POL-0016,VEH-01376,FLT-0016,2025-09-04,2025-09-09,comprehensive,litigation,13871.53,9128.91,23000.44,False,False,True,False,False,clear,moderate,0.0,214,autonomous_taxi,CO
CLM-001366,POL-0028,VEH-00236,FLT-0028,2025-11-06,2025-11-08,comprehensive,open,7396.25,3609.32,11005.57,False,False,True,False,False,clear,minor,3123.82,105,rideshare,FL
CLM-001367,POL-0025,VEH-00807,FLT-0025,2025-05-16,2025-05-27,sensor_damage,open,1849.15,1809.57,3658.72,False,True,False,False,True,fog,minor,2034.24,186,rideshare,NV
CLM-001368,POL-0053,VEH-00530,FLT-0053,2025-05-17,2025-05-17,property_damage,closed,8362.03,3803.79,12165.82,False,False,True,False,False,wind,minor,0.0,179,autonomous_taxi,CO
CLM-001369,POL-0014,VEH-00192,FLT-0014,2025-11-17,2025-11-17,collision,closed,17009.78,32088.62,49098.4,False,False,True,False,False,snow,moderate,4365.29,97,rideshare,TX
CLM-001370,POL-0010,VEH-01491,FLT-0010,2025-03-15,2025-03-26,comprehensive,open,2400.96,180.14,2581.1,False,True,True,False,False,fog,minor,76.6,152,logistics,GA
CLM-001371,POL-0002,VEH-01185,FLT-0002,2025-04-22,2025-05-07,comprehensive,litigation,34084.88,3191.13,37276.0,False,False,True,False,False,fog,minor,0.0,235,rideshare,GA
