vehicle_id,fleet_id,make,model,model_year,autonomy_level,sensor_vendor,software_version,lidar_enabled,camera_enabled,radar_enabled,vehicle_utilization_rate,last_maintenance_date,maintenance_score
VEH-01545,FLT-0045,MetroMotion,Sense,2025,3,ClearPath Systems,3.7.10,True,True,True,0.291,2025-10-19,89.95
VEH-01546,FLT-0043,Nova,Urban,2025,5,Northstar Sensors,5.1.18,True,True,True,0.508,2025-10-15,100.0
VEH-01547,FLT-0034,MetroMotion,Urban,2021,5,Metro Lidar,5.1.15,True,True,True,0.287,2025-10-15,98.7
VEH-01548,FLT-0041,MetroMotion,Auton,2023,3,Synthetic Vision,2.9.7,True,True,True,0.381,2025-09-23,81.56
VEH-01549,FLT-0015,Vector,Auton,2024,3,Metro Lidar,6.1.17,True,True,True,0.649,2025-09-09,64.19
VEH-01550,FLT-0041,MetroMotion,Sense,2019,4,ClearPath Systems,6.5.3,True,True,True,0.328,2025-12-06,83.43
VEH-01551,FLT-0010,Helio,Auton,2021,4,Synthetic Vision,6.0.17,True,True,True,0.537,2025-11-24,67.11
VEH-01552,FLT-0036,Aster,LX,2023,1,Synthetic Vision,4.2.3,False,True,True,0.532,2025-08-19,94.31
VEH-01553,FLT-0023,MetroMotion,Auton,2022,5,ClearPath Systems,4.4.9,False,True,True,0.266,2025-07-24,65.11
VEH-01554,FLT-0031,Aster,LX,2019,1,ClearPath Systems,2.6.14,False,True,False,0.582,2025-11-24,78.46
VEH-01555,FLT-0064,Aster,LX,2021,5,Metro Lidar,2.4.10,True,True,True,0.605,2025-12-04,95.3
VEH-01556,FLT-0021,Vector,Auton,2023,0,ClearPath Systems,2.9.0,False,False,True,0.442,2025-11-28,90.73
VEH-01557,FLT-0061,Helio,LX,2024,4,Metro Lidar,5.2.4,True,True,True,0.502,2025-07-08,65.06
VEH-01558,FLT-0038,MetroMotion,LX,2021,5,ClearPath Systems,6.8.2,True,True,True,0.434,2025-12-26,85.13
VEH-01559,FLT-0027,Vector,Urban,2022,4,Metro Lidar,2.5.14,True,True,True,0.499,2025-07-21,66.18
VEH-01560,FLT-0053,Aster,Auton,2020,4,Northstar Sensors,6.9.12,True,True,True,0.617,2025-09-16,70.3
VEH-01561,FLT-0071,Nova,Sense,2020,3,Northstar Sensors,6.5.1,True,True,True,0.639,2025-10-25,69.75
VEH-01562,FLT-0008,Helio,FleetPro,2024,2,Synthetic Vision,5.6.9,False,True,True,0.782,2025-09-03,41.44
VEH-01563,FLT-0054,Nova,Sense,2020,0,Northstar Sensors,3.1.12,False,True,True,0.362,2025-12-04,69.39
VEH-01564,FLT-0052,Aster,Auton,2019,5,Northstar Sensors,4.8.11,True,True,True,0.259,2025-12-02,76.05
VEH-01565,FLT-0001,Vector,Sense,2019,2,Northstar Sensors,3.4.9,False,True,True,0.283,2025-08-27,85.59
VEH-01566,FLT-0014,Helio,LX,2025,0,Northstar Sensors,4.3.13,False,True,True,0.558,2025-11-22,90.66
VEH-01567,FLT-0079,Helio,Urban,2023,4,Synthetic Vision,5.8.13,True,True,True,0.923,2025-11-18,76.41
VEH-01568,FLT-0066,Aster,Urban,2021,4,Synthetic Vision,3.3.0,True,True,True,0.42,2025-12-26,100.0
VEH-01569,FLT-0054,Aster,Auton,2020,0,Metro Lidar,6.5.17,False,True,True,0.715,2025-07-05,76.21
VEH-01570,FLT-0023,Vector,Urban,2024,3,ClearPath Systems,3.2.16,True,True,True,0.716,2025-09-28,58.71
VEH-01571,FLT-0072,Aster,Auton,2020,1,Synthetic Vision,5.2.0,False,True,False,0.358,2025-07-14,95.58
VEH-01572,FLT-0061,MetroMotion,Sense,2022,5,Northstar Sensors,4.7.9,True,True,True,0.479,2025-11-26,59.88
VEH-01573,FLT-0035,Helio,LX,2019,3,Northstar Sensors,6.0.1,True,True,True,0.718,2025-08-12,71.36
VEH-01574,FLT-0009,MetroMotion,Urban,2025,5,Northstar Sensors,5.5.13,True,True,True,0.574,2025-11-11,52.83
VEH-01575,FLT-0012,MetroMotion,Urban,2025,4,Northstar Sensors,6.8.0,False,True,True,0.332,2025-08-26,62.13
VEH-01576,FLT-0012,Vector,LX,2024,3,Northstar Sensors,6.8.12,True,True,True,0.686,2025-08-04,52.92
VEH-01577,FLT-0022,Vector,Auton,2024,4,Synthetic Vision,5.7.2,True,True,True,0.401,2025-08-08,77.41
VEH-01578,FLT-0036,MetroMotion,LX,2023,0,Northstar Sensors,6.0.1,False,True,True,0.421,2025-11-04,86.9
VEH-01579,FLT-0026,Aster,Sense,2023,4,Synthetic Vision,5.0.17,False,True,True,0.731,2025-09-28,74.99
VEH-01580,FLT-0053,Vector,Urban,2025,5,Synthetic Vision,2.7.8,True,True,True,0.57,2025-07-28,71.84
VEH-01581,FLT-0057,Nova,Sense,2020,0,ClearPath Systems,5.2.19,False,True,True,0.813,2025-07-31,66.74
VEH-01582,FLT-0043,Vector,LX,2019,5,Northstar Sensors,5.9.0,True,True,True,0.683,2025-12-02,71.26
VEH-01583,FLT-0001,Aster,FleetPro,2019,2,ClearPath Systems,2.6.9,False,True,True,0.597,2025-12-13,92.7
VEH-01584,FLT-0026,MetroMotion,LX,2021,4,Northstar Sensors,6.8.6,True,True,True,0.444,2025-11-15,62.21
VEH-01585,FLT-0074,Aster,Auton,2025,2,ClearPath Systems,6.2.5,False,True,True,0.524,2025-09-24,92.64
VEH-01586,FLT-0010,Aster,FleetPro,2021,5,ClearPath Systems,2.3.0,True,True,True,0.376,2025-07-09,78.45
VEH-01587,FLT-0039,Vector,FleetPro,2025,5,ClearPath Systems,4.6.11,True,True,True,0.485,2025-08-03,69.07
VEH-01588,FLT-0025,Helio,LX,2020,2,Metro Lidar,3.1.5,False,True,True,0.843,2025-10-18,91.18
VEH-01589,FLT-0017,Aster,Auton,2025,3,Northstar Sensors,2.8.8,True,True,True,0.699,2025-12-16,95.32
VEH-01590,FLT-0021,Nova,Urban,2024,1,Synthetic Vision,4.1.1,False,True,True,0.592,2025-08-09,97.82
VEH-01591,FLT-0012,MetroMotion,FleetPro,2023,4,ClearPath Systems,3.6.3,True,True,True,0.774,2025-12-13,60.7
VEH-01592,FLT-0069,Helio,Sense,2024,3,Synthetic Vision,5.0.18,True,True,True,0.671,2025-12-04,86.64
VEH-01593,FLT-0028,MetroMotion,Sense,2020,1,Metro Lidar,3.3.10,False,True,False,0.355,2025-11-28,58.12
VEH-01594,FLT-0049,Aster,Urban,2025,5,Northstar Sensors,2.5.0,True,True,True,0.802,2025-07-06,51.93
VEH-01595,FLT-0078,Nova,Sense,2023,2,ClearPath Systems,3.2.10,False,True,True,0.318,2025-10-13,67.88
VEH-01596,FLT-0074,Helio,Urban,2023,3,Synthetic Vision,6.2.0,True,True,True,0.345,2025-12-04,93.49
VEH-01597,FLT-0034,Nova,Auton,2022,5,ClearPath Systems,5.3.7,True,True,True,0.393,2025-08-17,80.83
VEH-01598,FLT-0024,MetroMotion,LX,2019,3,ClearPath Systems,6.5.11,True,True,True,0.634,2025-09-11,78.64
VEH-01599,FLT-0079,Vector,LX,2023,3,Synthetic Vision,4.1.2,True,True,True,0.808,2025-09-11,70.33
VEH-01600,FLT-0030,Vector,Auton,2019,3,Synthetic Vision,2.4.3,True,True,True,0.437,2025-08-18,50.27
VEH-01601,FLT-0008,Vector,Auton,2022,1,Northstar Sensors,2.2.13,False,True,True,0.949,2025-12-10,59.91
VEH-01602,FLT-0009,Nova,Urban,2025,4,Northstar Sensors,3.7.1,True,True,True,0.908,2025-12-16,52.64
VEH-01603,FLT-0033,Aster,Auton,2023,3,Metro Lidar,3.7.2,False,True,True,0.814,2025-12-23,68.68
VEH-01604,FLT-0024,Vector,Sense,2021,3,ClearPath Systems,2.1.5,True,True,True,0.485,2025-10-20,73.09
VEH-01605,FLT-0030,Aster,Sense,2021,5,Synthetic Vision,6.8.16,True,True,True,0.859,2025-10-16,56.12
VEH-01606,FLT-0014,Nova,Urban,2025,0,Synthetic Vision,3.6.14,False,True,True,0.806,2025-09-26,97.33
VEH-01607,FLT-0017,Helio,LX,2023,3,Synthetic Vision,4.6.17,True,True,True,0.582,2025-12-05,95.88
VEH-01608,FLT-0036,MetroMotion,Urban,2022,1,Synthetic Vision,6.6.3,False,True,True,0.408,2025-12-17,80.87
VEH-01609,FLT-0063,MetroMotion,LX,2023,2,Metro Lidar,6.3.12,False,True,True,0.903,2025-11-04,93.11
VEH-01610,FLT-0019,Nova,Sense,2025,2,Metro Lidar,2.1.16,False,True,True,0.956,2025-12-12,92.54
VEH-01611,FLT-0079,Nova,Sense,2023,3,Synthetic Vision,6.7.5,False,True,True,0.686,2025-07-06,78.75
VEH-01612,FLT-0046,Aster,Auton,2022,4,ClearPath Systems,6.1.5,True,True,True,0.321,2025-07-30,91.59
VEH-01613,FLT-0040,Aster,LX,2020,4,ClearPath Systems,3.8.10,True,True,True,0.775,2025-12-02,71.16
VEH-01614,FLT-0036,Aster,Urban,2020,0,Metro Lidar,6.6.15,False,False,True,0.816,2025-08-15,86.61
VEH-01615,FLT-0002,Aster,Urban,2024,1,ClearPath Systems,4.1.11,False,True,True,0.682,2025-07-13,44.77
VEH-01616,FLT-0075,Aster,FleetPro,2025,3,Metro Lidar,2.4.19,True,True,True,0.661,2025-08-12,50.26
VEH-01617,FLT-0031,Aster,Sense,2022,0,Metro Lidar,3.9.11,False,False,True,0.957,2025-11-20,77.29
VEH-01618,FLT-0050,Nova,FleetPro,2024,3,Northstar Sensors,2.1.4,False,True,True,0.763,2025-11-30,69.17
VEH-01619,FLT-0078,Vector,FleetPro,2024,1,ClearPath Systems,3.3.2,False,True,False,0.739,2025-11-01,59.66
VEH-01620,FLT-0045,Vector,LX,2019,2,ClearPath Systems,3.1.13,False,True,True,0.423,2025-10-27,100.0
VEH-01621,FLT-0005,Nova,Urban,2023,5,Northstar Sensors,5.5.15,True,True,True,0.294,2025-12-05,97.58
VEH-01622,FLT-0077,MetroMotion,LX,2024,4,Northstar Sensors,6.6.7,True,True,True,0.711,2025-07-08,50.42
VEH-01623,FLT-0010,Vector,Urban,2020,4,Synthetic Vision,2.0.12,True,True,True,0.734,2025-09-26,56.27
VEH-01624,FLT-0070,Helio,Sense,2024,5,Northstar Sensors,2.9.15,True,True,True,0.558,2025-09-10,64.16
VEH-01625,FLT-0031,Aster,Auton,2023,1,Synthetic Vision,3.3.7,False,True,True,0.636,2025-07-14,81.92
VEH-01626,FLT-0041,Vector,Sense,2024,4,Synthetic Vision,5.8.4,True,True,True,0.37,2025-07-29,84.46
VEH-01627,FLT-0072,MetroMotion,FleetPro,2022,0,Metro Lidar,5.0.10,False,True,True,0.552,2025-11-06,100.0
VEH-01628,FLT-0005,Helio,FleetPro,2020,4,Synthetic Vision,6.2.8,True,True,True,0.691,2025-11-02,92.33
VEH-01629,FLT-0009,Vector,Urban,2023,4,ClearPath Systems,6.9.18,True,True,True,0.621,2025-10-18,58.31
VEH-01630,FLT-0061,Nova,FleetPro,2023,5,Metro Lidar,3.1.6,True,True,True,0.95,2025-09-13,59.18
VEH-01631,FLT-0042,Nova,Auton,2022,2,Synthetic Vision,5.5.11,False,True,True,0.356,2025-11-15,88.03
VEH-01632,FLT-0075,Helio,Auton,2023,3,ClearPath Systems,3.6.5,True,True,True,0.284,2025-11-13,57.37
VEH-01633,FLT-0051,Nova,Sense,2019,0,ClearPath Systems,5.7.7,False,True,True,0.266,2025-12-06,65.15
VEH-01634,FLT-0037,Aster,Sense,2021,3,Metro Lidar,4.0.14,True,True,True,0.725,2025-08-25,71.73
VEH-01635,FLT-0064,Helio,FleetPro,2022,5,Metro Lidar,6.2.0,True,True,True,0.896,2025-08-07,79.43
VEH-01636,FLT-0003,Aster,LX,2024,5,Synthetic Vision,2.3.13,True,True,True,0.256,2025-09-02,84.65
VEH-01637,FLT-0075,Vector,FleetPro,2024,2,Metro Lidar,3.7.6,False,True,True,0.823,2025-08-10,55.45
VEH-01638,FLT-0011,Vector,LX,2025,2,Synthetic Vision,2.7.0,False,True,True,0.78,2025-09-11,73.94
VEH-01639,FLT-0031,Vector,Urban,2021,1,Metro Lidar,3.2.16,False,True,True,0.441,2025-10-01,100.0
VEH-01640,FLT-0042,Aster,FleetPro,2019,2,Metro Lidar,6.3.5,False,True,True,0.862,2025-09-29,84.66
VEH-01641,FLT-0016,Aster,FleetPro,2024,4,ClearPath Systems,2.1.12,True,True,True,0.837,2025-12-05,91.5
VEH-01642,FLT-0066,Nova,Urban,2021,4,ClearPath Systems,4.8.13,True,True,True,0.447,2025-07-23,91.17
VEH-01643,FLT-0077,Aster,Sense,2019,3,ClearPath Systems,2.6.16,True,True,True,0.5,2025-11-22,53.18
VEH-01644,FLT-0001,MetroMotion,Auton,2022,3,Metro Lidar,3.6.18,True,True,True,0.884,2025-11-30,87.65
VEH-01645,FLT-0051,Nova,LX,2021,1,Metro Lidar,4.3.9,False,True,True,0.647,2025-10-27,47.69
VEH-01646,FLT-0006,MetroMotion,Sense,2022,4,Synthetic Vision,6.0.1,True,True,True,0.569,2025-07-16,92.55
VEH-01647,FLT-0061,Nova,Sense,2021,5,Northstar Sensors,2.8.7,True,True,True,0.696,2025-12-09,51.02
VEH-01648,FLT-0024,MetroMotion,Urban,2019,3,Metro Lidar,5.7.8,True,True,True,0.957,2025-09-29,79.2
VEH-01649,FLT-0001,Vector,Urban,2022,3,ClearPath Systems,2.7.6,True,True,True,0.643,2025-09-15,92.37
VEH-01650,FLT-0071,MetroMotion,Sense,2022,3,ClearPath Systems,4.8.9,True,True,True,0.884,2025-10-30,73.6
VEH-01651,FLT-0036,MetroMotion,Sense,2022,0,Northstar Sensors,2.0.8,False,True,False,0.923,2025-08-10,97.39
VEH-01652,FLT-0018,Aster,Sense,2025,2,Metro Lidar,4.8.16,False,True,True,0.697,2025-07-09,84.82
VEH-01653,FLT-0019,Nova,Sense,2025,2,Northstar Sensors,3.9.11,False,True,True,0.872,2025-11-21,87.25
VEH-01654,FLT-0050,MetroMotion,Auton,2024,4,ClearPath Systems,4.6.1,True,True,True,0.832,2025-11-17,82.39
VEH-01655,FLT-0025,Nova,FleetPro,2025,1,Northstar Sensors,6.8.3,False,True,True,0.94,2025-11-11,90.88
VEH-01656,FLT-0077,Aster,Urban,2019,3,Metro Lidar,3.7.5,True,True,True,0.292,2025-07-08,39.88
VEH-01657,FLT-0066,Helio,Urban,2019,4,Synthetic Vision,3.0.0,True,True,True,0.521,2025-09-20,100.0
VEH-01658,FLT-0049,Helio,FleetPro,2019,5,Northstar Sensors,3.4.5,True,True,True,0.731,2025-09-16,50.44
VEH-01659,FLT-0019,Vector,Auton,2021,1,Metro Lidar,5.9.18,False,True,True,0.885,2025-07-12,100.0
VEH-01660,FLT-0048,Helio,Auton,2023,5,Metro Lidar,4.4.18,True,True,True,0.511,2025-10-21,88.02
VEH-01661,FLT-0062,Aster,Urban,2020,3,Synthetic Vision,6.3.6,True,True,True,0.62,2025-09-20,77.98
VEH-01662,FLT-0042,Aster,Sense,2019,3,ClearPath Systems,3.6.4,True,True,True,0.664,2025-11-15,97.6
VEH-01663,FLT-0054,Helio,Urban,2020,1,Metro Lidar,3.3.2,False,True,True,0.763,2025-09-21,56.06
VEH-01664,FLT-0079,Nova,Urban,2019,4,Metro Lidar,5.9.15,False,True,True,0.465,2025-10-12,78.27
VEH-01665,FLT-0039,MetroMotion,Auton,2019,5,ClearPath Systems,2.0.19,True,True,True,0.337,2025-09-27,78.45
VEH-01666,FLT-0031,Vector,Urban,2021,0,Metro Lidar,4.3.11,False,True,True,0.787,2025-10-11,90.74
VEH-01667,FLT-0045,MetroMotion,Sense,2019,3,Synthetic Vision,5.4.0,True,True,True,0.53,2025-09-18,94.62
VEH-01668,FLT-0043,Helio,FleetPro,2021,5,Synthetic Vision,4.4.5,True,True,True,0.517,2025-12-08,91.46
VEH-01669,FLT-0033,Helio,LX,2019,3,Northstar Sensors,3.4.5,True,True,True,0.658,2025-11-24,65.47
VEH-01670,FLT-0080,MetroMotion,LX,2023,2,ClearPath Systems,3.7.0,False,True,True,0.907,2025-11-11,54.89
VEH-01671,FLT-0078,MetroMotion,Urban,2022,1,Metro Lidar,4.9.10,False,True,False,0.796,2025-07-28,81.83
VEH-01672,FLT-0014,Aster,Sense,2024,0,Metro Lidar,3.4.10,False,True,True,0.295,2025-10-01,100.0
VEH-01673,FLT-0044,Vector,Sense,2021,0,ClearPath Systems,6.4.2,False,True,True,0.705,2025-11-07,54.51
VEH-01674,FLT-0067,Aster,FleetPro,2021,2,Metro Lidar,4.2.6,False,True,True,0.93,2025-07-28,100.0
VEH-01675,FLT-0044,Nova,Sense,2023,0,ClearPath Systems,4.5.9,False,True,True,0.609,2025-07-09,56.7
VEH-01676,FLT-0076,Aster,Sense,2021,4,Synthetic Vision,6.8.2,True,True,True,0.71,2025-10-23,56.0
VEH-01677,FLT-0045,MetroMotion,FleetPro,2021,3,Metro Lidar,6.0.18,True,True,True,0.778,2025-10-17,100.0
VEH-01678,FLT-0034,Vector,Auton,2020,5,ClearPath Systems,4.6.12,True,True,True,0.322,2025-07-31,96.25
VEH-01679,FLT-0073,Helio,Sense,2020,2,Synthetic Vision,5.7.4,False,True,True,0.438,2025-08-02,100.0
VEH-01680,FLT-0044,Vector,Urban,2021,0,ClearPath Systems,6.5.14,False,True,False,0.596,2025-08-05,42.6
VEH-01681,FLT-0033,Vector,Urban,2020,3,Metro Lidar,4.1.5,True,True,True,0.774,2025-10-30,63.01
VEH-01682,FLT-0025,Aster,Sense,2021,1,Synthetic Vision,4.8.10,False,True,True,0.385,2025-07-22,79.11
VEH-01683,FLT-0013,Nova,FleetPro,2022,5,Synthetic Vision,5.9.19,True,True,True,0.876,2025-07-27,88.08
VEH-01684,FLT-0067,Aster,Auton,2019,3,Northstar Sensors,6.2.4,True,True,True,0.311,2025-08-10,93.61
VEH-01685,FLT-0050,Nova,Urban,2022,3,Metro Lidar,2.6.17,False,True,True,0.554,2025-08-20,91.02
VEH-01686,FLT-0021,Nova,Auton,2019,2,ClearPath Systems,5.9.15,False,True,True,0.481,2025-12-24,95.33
VEH-01687,FLT-0016,Vector,Auton,2023,3,Northstar Sensors,3.7.11,True,True,True,0.566,2025-11-21,99.39
VEH-01688,FLT-0053,Nova,Sense,2025,4,Northstar Sensors,3.0.4,True,True,True,0.418,2025-12-15,70.48
VEH-01689,FLT-0026,Helio,FleetPro,2019,4,ClearPath Systems,3.0.0,True,True,True,0.417,2025-10-09,83.56
VEH-01690,FLT-0045,Aster,Auton,2024,2,Metro Lidar,6.0.16,False,True,True,0.544,2025-10-07,91.22
VEH-01691,FLT-0078,Nova,Sense,2022,2,Northstar Sensors,5.0.8,False,True,True,0.691,2025-08-27,77.43
VEH-01692,FLT-0019,Nova,Sense,2020,3,Synthetic Vision,5.9.18,True,True,True,0.957,2025-08-08,97.15
VEH-01693,FLT-0073,Vector,Sense,2023,2,Northstar Sensors,6.6.13,False,True,True,0.57,2025-10-13,96.09
VEH-01694,FLT-0056,Nova,Sense,2025,4,Synthetic Vision,6.1.8,True,True,True,0.491,2025-09-20,51.14
VEH-01695,FLT-0034,MetroMotion,FleetPro,2021,5,Synthetic Vision,3.8.8,True,True,True,0.347,2025-10-13,97.7
VEH-01696,FLT-0063,Aster,FleetPro,2022,1,Metro Lidar,5.6.6,False,True,False,0.911,2025-09-08,84.06
VEH-01697,FLT-0064,Nova,Auton,2024,5,ClearPath Systems,6.3.13,True,True,True,0.825,2025-12-20,74.79
VEH-01698,FLT-0074,MetroMotion,LX,2021,3,Synthetic Vision,3.7.19,True,True,True,0.661,2025-09-09,91.6
VEH-01699,FLT-0061,Nova,Urban,2025,5,ClearPath Systems,5.6.2,True,True,True,0.936,2025-11-02,56.95
VEH-01700,FLT-0036,Aster,Sense,2025,0,Northstar Sensors,5.0.16,False,False,True,0.839,2025-12-15,97.99
VEH-01701,FLT-0074,Aster,Sense,2024,2,ClearPath Systems,4.4.2,False,True,True,0.493,2025-10-20,88.02
VEH-01702,FLT-0051,Nova,Auton,2025,0,Metro Lidar,2.8.5,False,True,True,0.317,2025-12-25,66.4
VEH-01703,FLT-0049,MetroMotion,LX,2022,5,Metro Lidar,2.1.6,True,True,True,0.357,2025-10-08,63.99
VEH-01704,FLT-0031,MetroMotion,Urban,2022,0,Metro Lidar,2.8.3,False,True,True,0.704,2025-07-19,96.28
VEH-01705,FLT-0067,Helio,LX,2020,3,Northstar Sensors,4.4.16,True,True,True,0.893,2025-11-07,81.94
VEH-01706,FLT-0076,Vector,FleetPro,2024,4,Synthetic Vision,4.1.19,True,True,True,0.63,2025-12-18,48.55
VEH-01707,FLT-0079,Vector,LX,2023,3,Synthetic Vision,5.4.13,True,True,True,0.774,2025-10-10,59.58
VEH-01708,FLT-0048,Helio,LX,2024,4,Northstar Sensors,4.7.5,True,True,True,0.888,2025-12-04,92.65
VEH-01709,FLT-0018,Nova,Auton,2024,2,ClearPath Systems,6.6.13,False,True,True,0.745,2025-10-21,90.4
VEH-01710,FLT-0012,Aster,LX,2025,3,Metro Lidar,6.0.19,True,True,True,0.776,2025-09-13,67.15
VEH-01711,FLT-0040,Aster,Auton,2024,4,Synthetic Vision,5.4.4,True,True,True,0.564,2025-07-15,62.31
VEH-01712,FLT-0039,Vector,Urban,2020,3,Synthetic Vision,6.3.14,True,True,True,0.873,2025-08-28,63.32
VEH-01713,FLT-0080,Vector,LX,2024,3,Synthetic Vision,6.3.18,True,True,True,0.708,2025-08-25,56.8
VEH-01714,FLT-0067,Nova,Sense,2025,1,ClearPath Systems,5.7.12,False,True,True,0.769,2025-08-29,95.14
VEH-01715,FLT-0003,MetroMotion,LX,2022,5,Synthetic Vision,4.7.10,True,True,True,0.44,2025-11-19,69.22
VEH-01716,FLT-0026,Vector,Sense,2024,4,Synthetic Vision,6.6.8,True,True,True,0.721,2025-11-12,69.55
VEH-01717,FLT-0052,Helio,Urban,2025,3,Metro Lidar,3.3.18,True,True,True,0.273,2025-12-23,78.12
VEH-01718,FLT-0005,MetroMotion,FleetPro,2022,5,Metro Lidar,6.0.13,True,True,True,0.729,2025-10-05,100.0
VEH-01719,FLT-0057,Nova,FleetPro,2021,1,Synthetic Vision,4.1.7,False,True,False,0.316,2025-08-06,59.65
VEH-01720,FLT-0004,MetroMotion,Auton,2020,4,Metro Lidar,6.2.8,True,True,True,0.423,2025-09-05,49.54
VEH-01721,FLT-0005,Nova,LX,2022,5,Metro Lidar,2.4.18,True,True,True,0.727,2025-07-23,88.68
VEH-01722,FLT-0037,Helio,Sense,2024,2,Metro Lidar,3.9.0,False,True,True,0.709,2025-07-10,71.86
VEH-01723,FLT-0080,Aster,Sense,2021,2,Synthetic Vision,3.0.12,False,True,True,0.69,2025-12-11,66.81
VEH-01724,FLT-0024,MetroMotion,LX,2022,3,Metro Lidar,2.9.10,True,True,True,0.878,2025-09-08,87.65
VEH-01725,FLT-0052,Aster,Urban,2020,3,Northstar Sensors,5.5.4,True,True,True,0.686,2025-11-07,86.36
VEH-01726,FLT-0048,MetroMotion,Auton,2024,5,Metro Lidar,5.7.5,True,True,True,0.875,2025-07-08,85.93
VEH-01727,FLT-0080,Helio,FleetPro,2022,2,Northstar Sensors,3.0.8,False,True,True,0.459,2025-12-23,52.03
VEH-01728,FLT-0003,Helio,Auton,2022,4,Synthetic Vision,5.6.14,True,True,True,0.354,2025-12-21,71.58
VEH-01729,FLT-0041,Helio,Auton,2023,4,Metro Lidar,2.7.8,True,True,True,0.723,2025-08-21,77.96
VEH-01730,FLT-0007,Vector,Auton,2019,1,Metro Lidar,4.3.18,False,True,False,0.594,2025-11-14,98.15
VEH-01731,FLT-0030,Vector,LX,2023,4,Northstar Sensors,6.2.17,True,True,True,0.584,2025-08-12,49.45
VEH-01732,FLT-0038,MetroMotion,Urban,2021,5,Synthetic Vision,2.2.6,True,True,True,0.908,2025-09-05,92.98
VEH-01733,FLT-0049,Nova,Auton,2020,5,Northstar Sensors,2.6.12,True,True,True,0.621,2025-11-22,44.75
VEH-01734,FLT-0075,Vector,Auton,2021,3,Synthetic Vision,2.9.19,True,True,True,0.413,2025-07-24,55.79
VEH-01735,FLT-0034,Helio,Auton,2024,5,Northstar Sensors,3.3.12,True,True,True,0.83,2025-10-28,85.53
VEH-01736,FLT-0027,Helio,Sense,2022,4,ClearPath Systems,4.1.3,True,True,True,0.947,2025-09-11,38.69
VEH-01737,FLT-0072,Aster,LX,2023,1,Metro Lidar,6.5.3,False,True,True,0.401,2025-08-24,100.0
VEH-01738,FLT-0068,Helio,Auton,2025,1,Northstar Sensors,4.6.18,False,True,True,0.475,2025-08-19,51.04
VEH-01739,FLT-0069,Aster,Sense,2022,4,Synthetic Vision,4.7.4,True,True,True,0.453,2025-12-01,67.32
VEH-01740,FLT-0029,Vector,Sense,2021,1,Synthetic Vision,5.1.16,False,True,True,0.308,2025-10-11,58.69
VEH-01741,FLT-0070,Vector,Urban,2020,5,ClearPath Systems,6.2.10,True,True,True,0.811,2025-09-04,63.15
VEH-01742,FLT-0013,Helio,FleetPro,2020,3,Northstar Sensors,6.8.18,True,True,True,0.577,2025-12-07,86.79
VEH-01743,FLT-0032,Nova,FleetPro,2023,4,Metro Lidar,3.0.17,True,True,True,0.341,2025-09-17,80.53
VEH-01744,FLT-0047,Nova,Sense,2022,2,Metro Lidar,4.7.9,False,True,True,0.904,2025-10-19,65.87
VEH-01745,FLT-0070,Aster,Sense,2020,5,Metro Lidar,4.9.9,True,True,True,0.395,2025-12-12,63.54
VEH-01746,FLT-0024,Nova,LX,2023,3,Metro Lidar,6.4.2,True,True,True,0.716,2025-09-22,77.29
VEH-01747,FLT-0008,Helio,LX,2023,1,Northstar Sensors,6.3.9,False,True,True,0.74,2025-10-27,58.18
VEH-01748,FLT-0070,Nova,Auton,2023,5,Northstar Sensors,2.6.14,True,True,True,0.776,2025-12-19,62.52
VEH-01749,FLT-0062,MetroMotion,Auton,2025,3,Northstar Sensors,3.7.17,True,True,True,0.777,2025-09-10,68.3
VEH-01750,FLT-0035,Helio,Auton,2019,1,ClearPath Systems,3.7.15,False,True,False,0.776,2025-11-18,74.92
VEH-01751,FLT-0022,Aster,Sense,2024,4,Synthetic Vision,5.3.11,True,True,True,0.61,2025-08-11,80.84
VEH-01752,FLT-0025,Helio,Auton,2024,2,Metro Lidar,5.3.7,False,True,True,0.93,2025-10-06,89.41
VEH-01753,FLT-0049,Aster,Urban,2023,4,ClearPath Systems,5.8.6,True,True,True,0.446,2025-07-17,56.22
VEH-01754,FLT-0046,Aster,FleetPro,2025,3,ClearPath Systems,6.5.2,True,True,True,0.395,2025-09-19,97.54
VEH-01755,FLT-0063,Vector,FleetPro,2024,1,Northstar Sensors,5.3.14,False,True,True,0.574,2025-11-08,80.55
VEH-01756,FLT-0064,Vector,LX,2020,5,Metro Lidar,3.2.5,False,True,True,0.645,2025-07-19,67.14
VEH-01757,FLT-0056,Helio,Auton,2022,4,Northstar Sensors,2.4.9,True,True,True,0.604,2025-07-28,54.76
VEH-01758,FLT-0004,Aster,Sense,2022,5,Metro Lidar,6.8.9,True,True,True,0.593,2025-10-15,50.07
VEH-01759,FLT-0014,Vector,Sense,2021,1,Northstar Sensors,2.6.12,False,True,False,0.681,2025-11-07,100.0
VEH-01760,FLT-0068,Nova,LX,2024,0,Synthetic Vision,3.0.16,False,True,True,0.259,2025-07-17,44.11
VEH-01761,FLT-0033,MetroMotion,Sense,2019,3,Metro Lidar,3.5.4,False,True,True,0.664,2025-10-25,68.91
VEH-01762,FLT-0031,Nova,FleetPro,2021,1,Metro Lidar,6.8.1,False,True,True,0.885,2025-12-09,91.72
VEH-01763,FLT-0062,Helio,Auton,2019,3,Northstar Sensors,4.8.11,True,True,True,0.483,2025-10-18,60.92
